Replicate.Name,Compound.Name,Retention.Time,Area,Height,Background,Molecule.List,Precursor.Ion.Name,Sal
240108_Poo_Syn_Full1,Glucosamine,9.93,5752674,441373,0,S,Poo,NA
240108_Poo_Syn_Full2,Glucosamine,9.95,4683180,363307,0,S,Poo,NA
240108_Poo_Syn_Full3,Glucosamine,9.9,5172469,418684,0,S,Poo,NA
240108_Poo_Syn_Half1,Glucosamine,9.92,2714910,208971,0,S,Poo,NA
240108_Poo_Syn_Half2,Glucosamine,9.9,1966010,230799,0,S,Poo,NA
240108_Poo_Syn_Half3,Glucosamine,9.87,2415471,182726,0,S,Poo,NA
240108_Smp_25ppt_A,Glucosamine,10.9,158624,45652,0,S,Smp,25
240108_Smp_25ppt_B,Glucosamine,10.76,59857,41583,0,S,Smp,25
240108_Smp_25ppt_Blk,Glucosamine,9.61,45811,46359,0,S,Smp,25
240108_Smp_30ppt_A,Glucosamine,9.9,3274124,267398,0,S,Smp,30
240108_Smp_30ppt_B,Glucosamine,9.92,3875363,320689,0,S,Smp,30
240108_Smp_30ppt_Blk,Glucosamine,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,Glucosamine,9.89,8495353,593458,0,S,Smp,35
240108_Smp_35ppt_B,Glucosamine,9.92,6411398,526479,0,S,Smp,35
240108_Smp_35ppt_Blk,Glucosamine,9.41,27706,28688,0,S,Smp,35
240108_Smp_40ppt_A,Glucosamine,9.89,11204053,820595,0,S,Smp,40
240108_Smp_40ppt_B,Glucosamine,9.92,10969505,810180,0,S,Smp,40
240108_Smp_40ppt_Blk,Glucosamine,9.12,65050,67591,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Glutamylphenylalanine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Glutamylphenylalanine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Glutamylphenylalanine,9.26,280798304,17365126,1507542,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Glutamylphenylalanine,9.03,588180416,34242948,4235901,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Glutamylphenylalanine,9.17,103716,105402,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Glutamylphenylalanine,9.25,76548,61040,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Glutamylphenylalanine,9.35,562050496,31938418,8550775,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Glutamylphenylalanine,9.28,623080064,39819528,15453333,S,Std,NA
240108_Std_H2OinSynMatrix_1,Glutamylphenylalanine,9.35,50085,45925,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Glutamylphenylalanine,9.37,59801,56366,0,S,Std,NA
240108_Poo_Syn_Full1,Glutamylphenylalanine,9.44,157316,35795,0,S,Poo,NA
240108_Poo_Syn_Full2,Glutamylphenylalanine,9.4,143025,91928,0,S,Poo,NA
240108_Poo_Syn_Full3,Glutamylphenylalanine,9.45,74506,51744,0,S,Poo,NA
240108_Poo_Syn_Half1,Glutamylphenylalanine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,Glutamylphenylalanine,9.26,43575,26907,0,S,Poo,NA
240108_Poo_Syn_Half3,Glutamylphenylalanine,9.15,69564,67054,0,S,Poo,NA
240108_Smp_25ppt_A,Glutamylphenylalanine,9.46,211921,53807,0,S,Smp,25
240108_Smp_25ppt_B,Glutamylphenylalanine,9.45,201671,75395,0,S,Smp,25
240108_Smp_25ppt_Blk,Glutamylphenylalanine,9.32,0,0,0,S,Smp,25
240108_Smp_30ppt_A,Glutamylphenylalanine,9.43,154030,51683,0,S,Smp,30
240108_Smp_30ppt_B,Glutamylphenylalanine,9.41,491250,104506,0,S,Smp,30
240108_Smp_30ppt_Blk,Glutamylphenylalanine,9.28,0,0,0,S,Smp,30
240108_Smp_35ppt_A,Glutamylphenylalanine,9.41,584348,102739,0,S,Smp,35
240108_Smp_35ppt_B,Glutamylphenylalanine,9.46,195596,113250,0,S,Smp,35
240108_Smp_35ppt_Blk,Glutamylphenylalanine,9.2,0,0,0,S,Smp,35
240108_Smp_40ppt_A,Glutamylphenylalanine,9.51,406426,124662,0,S,Smp,40
240108_Smp_40ppt_B,Glutamylphenylalanine,9.43,70237,54607,0,S,Smp,40
240108_Smp_40ppt_Blk,Glutamylphenylalanine,9.26,0,0,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Glutathione,12.05,35526024,2632455,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Glutathione,11.94,50899044,3182088,589495,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Glutathione,12.11,2946562,215544,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Glutathione,11.98,116338,64042,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Glutathione,11.94,24805068,1589104,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Glutathione,11.85,15540661,1082664,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Glutathione,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Glutathione,11.97,148570,90391,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Glutathione,11.98,2530123,297764,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Glutathione,11.88,543099,115824,0,S,Std,NA
240108_Poo_Syn_Full1,Glutathione,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,Glutathione,11.95,154953,97440,0,S,Poo,NA
240108_Poo_Syn_Full3,Glutathione,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Glutathione,11.95,2027954,264830,0,S,Poo,NA
240108_Poo_Syn_Half2,Glutathione,11.98,488387,195703,0,S,Poo,NA
240108_Poo_Syn_Half3,Glutathione,11.89,1874365,276925,0,S,Poo,NA
240108_Smp_25ppt_A,Glutathione,11.99,1593956,204277,0,S,Smp,25
240108_Smp_25ppt_B,Glutathione,12.03,3490509,367234,0,S,Smp,25
240108_Smp_25ppt_Blk,Glutathione,11.82,0,0,0,S,Smp,25
240108_Smp_30ppt_A,Glutathione,11.97,2722773,299891,0,S,Smp,30
240108_Smp_30ppt_B,Glutathione,12.01,3144952,377677,0,S,Smp,30
240108_Smp_30ppt_Blk,Glutathione,11.66,0,0,0,S,Smp,30
240108_Smp_35ppt_A,Glutathione,11.74,0,0,0,S,Smp,35
240108_Smp_35ppt_B,Glutathione,12.1,1028125,177594,0,S,Smp,35
240108_Smp_35ppt_Blk,Glutathione,11.83,0,0,0,S,Smp,35
240108_Smp_40ppt_A,Glutathione,12,637926,351381,0,S,Smp,40
240108_Smp_40ppt_B,Glutathione,11.73,0,0,0,S,Smp,40
240108_Smp_40ppt_Blk,Glutathione,11.65,0,0,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Glutathione disulfide,14.55,760047,76101,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Glutathione disulfide,14.48,113831,59437,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Glutathione disulfide,14.55,25967026,1596991,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Glutathione disulfide,14.46,18780684,1077607,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Glutathione disulfide,14.35,4802425,407427,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Glutathione disulfide,14.31,5140847,422460,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Glutathione disulfide,14.34,14985398,634778,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Glutathione disulfide,14.3,15611916,774775,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Glutathione disulfide,14.34,4538772,260299,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Glutathione disulfide,14.33,5542704,275989,0,S,Std,NA
240108_Poo_Syn_Full1,Glutathione disulfide,14.46,6525160,220731,0,S,Poo,NA
240108_Poo_Syn_Full2,Glutathione disulfide,14.38,6843134,184975,0,S,Poo,NA
240108_Poo_Syn_Full3,Glutathione disulfide,14.28,8130693,313901,0,S,Poo,NA
240108_Poo_Syn_Half1,Glutathione disulfide,14.36,3484730,237553,0,S,Poo,NA
240108_Poo_Syn_Half2,Glutathione disulfide,14.34,2603132,188405,0,S,Poo,NA
240108_Poo_Syn_Half3,Glutathione disulfide,14.33,4187341,250888,0,S,Poo,NA
240108_Smp_25ppt_A,Glutathione disulfide,14.36,3708517,171187,0,S,Smp,25
240108_Smp_25ppt_B,Glutathione disulfide,14.37,4757081,246952,0,S,Smp,25
240108_Smp_25ppt_Blk,Glutathione disulfide,14.33,0,0,0,S,Smp,25
240108_Smp_30ppt_A,Glutathione disulfide,14.37,4117181,202246,0,S,Smp,30
240108_Smp_30ppt_B,Glutathione disulfide,14.29,5631870,187092,0,S,Smp,30
240108_Smp_30ppt_Blk,Glutathione disulfide,14.52,0,0,0,S,Smp,30
240108_Smp_35ppt_A,Glutathione disulfide,14.29,9193782,244440,0,S,Smp,35
240108_Smp_35ppt_B,Glutathione disulfide,14.31,8280793,317607,0,S,Smp,35
240108_Smp_35ppt_Blk,Glutathione disulfide,14.85,0,0,0,S,Smp,35
240108_Smp_40ppt_A,Glutathione disulfide,14.43,14954103,402271,0,S,Smp,40
240108_Smp_40ppt_B,Glutathione disulfide,14.53,14566018,384520,0,S,Smp,40
240108_Smp_40ppt_Blk,Glutathione disulfide,14.79,0,0,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Glycerophosphocholine,10.89,5542473,436107,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Glycerophosphocholine,10.89,8033984,724896,560436,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Glycerophosphocholine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Glycerophosphocholine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Glycerophosphocholine,10.9,7031682,536226,38792,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Glycerophosphocholine,10.91,14710343,1497924,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Glycerophosphocholine,10.87,11037,3417,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Glycerophosphocholine,10.84,10452,4017,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Glycerophosphocholine,10.83,24039,3842,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Glycerophosphocholine,10.85,26999,5469,0,S,Std,NA
240108_Poo_Syn_Full1,Glycerophosphocholine,10.93,79047,10867,0,S,Poo,NA
240108_Poo_Syn_Full2,Glycerophosphocholine,10.83,16625,4405,0,S,Poo,NA
240108_Poo_Syn_Full3,Glycerophosphocholine,10.9,94681,21539,0,S,Poo,NA
240108_Poo_Syn_Half1,Glycerophosphocholine,10.99,23696,3618,0,S,Poo,NA
240108_Poo_Syn_Half2,Glycerophosphocholine,10.84,14718,2589,0,S,Poo,NA
240108_Poo_Syn_Half3,Glycerophosphocholine,10.85,24131,4246,0,S,Poo,NA
240108_Smp_25ppt_A,Glycerophosphocholine,10.93,188254,20965,0,S,Smp,25
240108_Smp_25ppt_B,Glycerophosphocholine,10.96,206691,42105,0,S,Smp,25
240108_Smp_25ppt_Blk,Glycerophosphocholine,10.67,0,0,0,S,Smp,25
240108_Smp_30ppt_A,Glycerophosphocholine,11.33,685169,61997,8380,S,Smp,30
240108_Smp_30ppt_B,Glycerophosphocholine,10.95,329017,42493,0,S,Smp,30
240108_Smp_30ppt_Blk,Glycerophosphocholine,10.62,0,0,0,S,Smp,30
240108_Smp_35ppt_A,Glycerophosphocholine,10.92,19150,4226,0,S,Smp,35
240108_Smp_35ppt_B,Glycerophosphocholine,10.93,11190,3356,0,S,Smp,35
240108_Smp_35ppt_Blk,Glycerophosphocholine,10.64,0,0,0,S,Smp,35
240108_Smp_40ppt_A,Glycerophosphocholine,11.3,94478,38566,0,S,Smp,40
240108_Smp_40ppt_B,Glycerophosphocholine,11.34,284451,90100,0,S,Smp,40
240108_Smp_40ppt_Blk,Glycerophosphocholine,10.62,0,0,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Glycine,12.21,11773031,933972,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Glycine,12.12,17072748,1124786,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Glycine,12.58,2702421,301754,672917,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Glycine,12.38,5813866,574345,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Glycine,12.14,13712783,1096964,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Glycine,12.05,20872444,1718493,163899,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Glycine,12.38,8242651,551195,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Glycine,12.32,8955043,629865,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Glycine,12.09,2664581,253436,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Glycine,12.08,3212048,304688,542558,S,Std,NA
240108_Poo_Syn_Full1,Glycine,12.12,2640185,347176,0,S,Poo,NA
240108_Poo_Syn_Full2,Glycine,12.04,3635209,372439,0,S,Poo,NA
240108_Poo_Syn_Full3,Glycine,12.11,3033369,330509,2159891,S,Poo,NA
240108_Poo_Syn_Half1,Glycine,12.14,1604521,168516,0,S,Poo,NA
240108_Poo_Syn_Half2,Glycine,12.07,2270255,201164,0,S,Poo,NA
240108_Poo_Syn_Half3,Glycine,12.11,3405193,307991,0,S,Poo,NA
240108_Smp_25ppt_A,Glycine,12.14,2544352,220945,0,S,Smp,25
240108_Smp_25ppt_B,Glycine,12.2,1214490,263947,0,S,Smp,25
240108_Smp_25ppt_Blk,Glycine,11.97,538988,63289,0,S,Smp,25
240108_Smp_30ppt_A,Glycine,12.15,2855727,258223,0,S,Smp,30
240108_Smp_30ppt_B,Glycine,12.15,1242235,190291,0,S,Smp,30
240108_Smp_30ppt_Blk,Glycine,12.15,823170,88579,0,S,Smp,30
240108_Smp_35ppt_A,Glycine,12.1,5436667,462139,0,S,Smp,35
240108_Smp_35ppt_B,Glycine,12.14,2543910,325663,0,S,Smp,35
240108_Smp_35ppt_Blk,Glycine,12.15,442841,54924,0,S,Smp,35
240108_Smp_40ppt_A,Glycine,12.06,4878700,446210,0,S,Smp,40
240108_Smp_40ppt_B,Glycine,12.14,6697729,619393,0,S,Smp,40
240108_Smp_40ppt_Blk,Glycine,12.08,1410303,79051,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Glycine betaine,7.62,237992304,8621308,356840224,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Glycine betaine,8.27,524613152,16737897,566748672,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Glycine betaine,7.88,8856286208,580487744,734176448,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Glycine betaine,7.88,14079424512,875645760,1022733760,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Glycine betaine,7.88,103161970688,5291092480,1684712192,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Glycine betaine,7.9,96803241984,4864374272,1827801984,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Glycine betaine,7.86,112253665280,5578123264,1729473280,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Glycine betaine,7.88,112126353408,5397440512,2199166976,S,Std,NA
240108_Std_H2OinSynMatrix_1,Glycine betaine,7.89,109735976960,5394377216,2233382912,S,Std,NA
240108_Std_H2OinSynMatrix_2,Glycine betaine,7.87,103410163712,5198498304,1592777344,S,Std,NA
240108_Poo_Syn_Full1,Glycine betaine,7.86,152005148672,6523802624,2559845888,S,Poo,NA
240108_Poo_Syn_Full2,Glycine betaine,7.82,140785025024,6117230592,2563653120,S,Poo,NA
240108_Poo_Syn_Full3,Glycine betaine,7.9,138458660864,5917155328,2372791040,S,Poo,NA
240108_Poo_Syn_Half1,Glycine betaine,7.88,105921699840,5330449408,1666747264,S,Poo,NA
240108_Poo_Syn_Half2,Glycine betaine,7.86,101039284224,5044015104,1800693888,S,Poo,NA
240108_Poo_Syn_Half3,Glycine betaine,7.87,99303825408,4729097728,1718121728,S,Poo,NA
240108_Smp_25ppt_A,Glycine betaine,7.9,95259328512,5014004736,2034202496,S,Smp,25
240108_Smp_25ppt_B,Glycine betaine,7.88,99111895040,5141013504,1782905600,S,Smp,25
240108_Smp_25ppt_Blk,Glycine betaine,7.9,530920544,26958902,974730432,S,Smp,25
240108_Smp_30ppt_A,Glycine betaine,7.88,105704628224,5189440000,1971681792,S,Smp,30
240108_Smp_30ppt_B,Glycine betaine,7.89,113936752640,5164628480,1965289856,S,Smp,30
240108_Smp_30ppt_Blk,Glycine betaine,7.91,427075168,18256560,1021989056,S,Smp,30
240108_Smp_35ppt_A,Glycine betaine,7.91,178625806336,7151064064,2493222912,S,Smp,35
240108_Smp_35ppt_B,Glycine betaine,7.86,167210450944,6788941824,2083763072,S,Smp,35
240108_Smp_35ppt_Blk,Glycine betaine,7.84,356776704,16199286,953634112,S,Smp,35
240108_Smp_40ppt_A,Glycine betaine,7.9,164716658688,6873798144,2860512768,S,Smp,40
240108_Smp_40ppt_B,Glycine betaine,7.85,180025589760,7240868352,3381009152,S,Smp,40
240108_Smp_40ppt_Blk,Glycine betaine,7.88,464437696,24946036,1045576320,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,"Glycine betaine, 13C5, 15N",NA,NA,NA,NA,IS,Std,NA
240108_Std_4uMStdsMix1InH2O_2,"Glycine betaine, 13C5, 15N",NA,NA,NA,NA,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_1,"Glycine betaine, 13C5, 15N",NA,NA,NA,NA,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_2,"Glycine betaine, 13C5, 15N",8.06,60015,56922,0,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,"Glycine betaine, 13C5, 15N",7.88,1144204032,57586124,13591756,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,"Glycine betaine, 13C5, 15N",7.88,1105970688,54159796,13742988,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,"Glycine betaine, 13C5, 15N",7.91,1232239104,62129096,0,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,"Glycine betaine, 13C5, 15N",7.87,1189315456,56560300,0,IS,Std,NA
240108_Std_H2OinSynMatrix_1,"Glycine betaine, 13C5, 15N",7.89,1252601728,64008288,8283353,IS,Std,NA
240108_Std_H2OinSynMatrix_2,"Glycine betaine, 13C5, 15N",7.89,1234987392,58876808,12281872,IS,Std,NA
240108_Poo_Syn_Full1,"Glycine betaine, 13C5, 15N",7.94,1614750208,73513032,19596046,IS,Poo,NA
240108_Poo_Syn_Full2,"Glycine betaine, 13C5, 15N",7.82,1524368256,69711784,14854965,IS,Poo,NA
240108_Poo_Syn_Full3,"Glycine betaine, 13C5, 15N",7.93,1491626496,68097216,9287322,IS,Poo,NA
240108_Poo_Syn_Half1,"Glycine betaine, 13C5, 15N",7.87,1167524608,58224652,9278211,IS,Poo,NA
240108_Poo_Syn_Half2,"Glycine betaine, 13C5, 15N",7.91,1087035392,55422432,8391121,IS,Poo,NA
240108_Poo_Syn_Half3,"Glycine betaine, 13C5, 15N",7.88,1067446336,52382120,11884367,IS,Poo,NA
240108_Smp_25ppt_A,"Glycine betaine, 13C5, 15N",7.9,2663377664,140028976,32268598,IS,Smp,25
240108_Smp_25ppt_B,"Glycine betaine, 13C5, 15N",7.88,2546294272,132599672,28740586,IS,Smp,25
240108_Smp_25ppt_Blk,"Glycine betaine, 13C5, 15N",7.87,3455954944,212391328,30878676,IS,Smp,25
240108_Smp_30ppt_A,"Glycine betaine, 13C5, 15N",7.88,2113806464,104730912,22588678,IS,Smp,30
240108_Smp_30ppt_B,"Glycine betaine, 13C5, 15N",7.92,1898191872,86842176,16523186,IS,Smp,30
240108_Smp_30ppt_Blk,"Glycine betaine, 13C5, 15N",7.88,3305007616,208954624,31739726,IS,Smp,30
240108_Smp_35ppt_A,"Glycine betaine, 13C5, 15N",7.94,906266048,35514928,5594567,IS,Smp,35
240108_Smp_35ppt_B,"Glycine betaine, 13C5, 15N",7.91,942656192,42910152,6041070,IS,Smp,35
240108_Smp_35ppt_Blk,"Glycine betaine, 13C5, 15N",7.9,3133462016,196949280,35771136,IS,Smp,35
240108_Smp_40ppt_A,"Glycine betaine, 13C5, 15N",7.92,1319327104,53689008,568641,IS,Smp,40
240108_Smp_40ppt_B,"Glycine betaine, 13C5, 15N",7.82,1225344640,51244900,10285525,IS,Smp,40
240108_Smp_40ppt_Blk,"Glycine betaine, 13C5, 15N",7.87,2823375104,176754096,31969586,IS,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Gonyol,11.22,552575040,43826260,6073623,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Gonyol,11.24,769500736,61076276,12734932,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Gonyol,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Gonyol,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Gonyol,11.25,719525696,58024312,8412194,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Gonyol,11.25,753486400,61424512,9180379,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Gonyol,11.19,38186,29631,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Gonyol,11.27,48647,27323,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Gonyol,11.25,33594,26294,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Gonyol,10.95,0,0,0,S,Std,NA
240108_Poo_Syn_Full1,Gonyol,11.3,185355,44916,0,S,Poo,NA
240108_Poo_Syn_Full2,Gonyol,11.15,43960,26011,0,S,Poo,NA
240108_Poo_Syn_Full3,Gonyol,11.34,135496,67017,0,S,Poo,NA
240108_Poo_Syn_Half1,Gonyol,11.31,75925,25834,0,S,Poo,NA
240108_Poo_Syn_Half2,Gonyol,11.07,0,0,0,S,Poo,NA
240108_Poo_Syn_Half3,Gonyol,11.07,0,0,0,S,Poo,NA
240108_Smp_25ppt_A,Gonyol,11.27,187125,52203,0,S,Smp,25
240108_Smp_25ppt_B,Gonyol,11.21,83973,40272,0,S,Smp,25
240108_Smp_25ppt_Blk,Gonyol,11.21,106918,40318,0,S,Smp,25
240108_Smp_30ppt_A,Gonyol,11.22,204680,62117,0,S,Smp,30
240108_Smp_30ppt_B,Gonyol,11.22,36165,26163,0,S,Smp,30
240108_Smp_30ppt_Blk,Gonyol,11.19,151568,61610,0,S,Smp,30
240108_Smp_35ppt_A,Gonyol,11.13,0,0,0,S,Smp,35
240108_Smp_35ppt_B,Gonyol,11.1,0,0,0,S,Smp,35
240108_Smp_35ppt_Blk,Gonyol,11.24,259655,38831,0,S,Smp,35
240108_Smp_40ppt_A,Gonyol,11.22,213213,54396,0,S,Smp,40
240108_Smp_40ppt_B,Gonyol,11.27,104994,35880,0,S,Smp,40
240108_Smp_40ppt_Blk,Gonyol,11.27,142907,38818,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Guanine,7.99,235673,31123,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Guanine,7.71,775309,65291,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Guanine,8.82,538423296,37739304,27425002,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Guanine,8.84,1181575424,81191928,75020064,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Guanine,8.88,23330866,1675561,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Guanine,8.85,36530380,2713200,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Guanine,8.84,973159040,63911620,79700680,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Guanine,8.85,1281617536,83677064,103530304,S,Std,NA
240108_Std_H2OinSynMatrix_1,Guanine,8.9,27355470,1763809,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Guanine,8.86,37937768,2395036,0,S,Std,NA
240108_Poo_Syn_Full1,Guanine,8.85,50114248,3339447,0,S,Poo,NA
240108_Poo_Syn_Full2,Guanine,8.87,46600516,3086283,0,S,Poo,NA
240108_Poo_Syn_Full3,Guanine,8.86,51560648,3042338,0,S,Poo,NA
240108_Poo_Syn_Half1,Guanine,8.88,23009770,1600961,0,S,Poo,NA
240108_Poo_Syn_Half2,Guanine,8.88,27763062,1782861,273030,S,Poo,NA
240108_Poo_Syn_Half3,Guanine,8.83,33070640,2071033,0,S,Poo,NA
240108_Smp_25ppt_A,Guanine,8.85,53699864,3627130,165679,S,Smp,25
240108_Smp_25ppt_B,Guanine,8.85,40654656,2837423,0,S,Smp,25
240108_Smp_25ppt_Blk,Guanine,8.79,1108841,99870,0,S,Smp,25
240108_Smp_30ppt_A,Guanine,8.85,38557032,2483325,0,S,Smp,30
240108_Smp_30ppt_B,Guanine,8.85,66493160,4448162,510733,S,Smp,30
240108_Smp_30ppt_Blk,Guanine,8.85,995106,84937,0,S,Smp,30
240108_Smp_35ppt_A,Guanine,8.87,58369512,3843929,0,S,Smp,35
240108_Smp_35ppt_B,Guanine,8.84,39003368,2415147,0,S,Smp,35
240108_Smp_35ppt_Blk,Guanine,8.86,965442,91292,0,S,Smp,35
240108_Smp_40ppt_A,Guanine,8.82,43844908,2880056,0,S,Smp,40
240108_Smp_40ppt_B,Guanine,8.82,70505832,4528731,0,S,Smp,40
240108_Smp_40ppt_Blk,Guanine,8.82,1612385,126969,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,"Guanine, 13C, 15N2",8.38,263517,44763,0,IS,Std,NA
240108_Std_4uMStdsMix1InH2O_2,"Guanine, 13C, 15N2",8.65,53229,48855,0,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_1,"Guanine, 13C, 15N2",8.92,35378,26176,0,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_2,"Guanine, 13C, 15N2",8.11,131281,70687,0,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,"Guanine, 13C, 15N2",8.88,393862336,25440992,1452413,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,"Guanine, 13C, 15N2",8.85,513209600,35341736,6589434,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,"Guanine, 13C, 15N2",8.84,428321888,27695850,4539198,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,"Guanine, 13C, 15N2",8.85,537730368,35494568,6045199,IS,Std,NA
240108_Std_H2OinSynMatrix_1,"Guanine, 13C, 15N2",8.85,417484352,26680510,5913488,IS,Std,NA
240108_Std_H2OinSynMatrix_2,"Guanine, 13C, 15N2",8.88,551857792,34467668,4815402,IS,Std,NA
240108_Poo_Syn_Full1,"Guanine, 13C, 15N2",8.85,722605184,47657476,10173377,IS,Poo,NA
240108_Poo_Syn_Full2,"Guanine, 13C, 15N2",8.85,700913792,45262296,7454532,IS,Poo,NA
240108_Poo_Syn_Full3,"Guanine, 13C, 15N2",8.86,774453568,47550152,6384391,IS,Poo,NA
240108_Poo_Syn_Half1,"Guanine, 13C, 15N2",8.86,367233120,23920426,4269067,IS,Poo,NA
240108_Poo_Syn_Half2,"Guanine, 13C, 15N2",8.88,415512992,28049732,5135160,IS,Poo,NA
